"Year","Area","Street","Street 2"
2012,"Birmingham","Lichfieldroadsuttoncoldfield",NA
2012,"Birmingham","Lichfieldroadsuttoncoldfield",NA
2012,"Birmingham","Littentreephsuttontowncentre",NA
2012,"Birmingham","Lowerparade",NA
2012,"Birmingham","Lowerparade",NA
2012,"Birmingham","Lowerparade",NA
2012,"Birmingham","Lowerparade",NA
2012,"Birmingham","Lowerparade",NA
2012,"Birmingham","Lowerparadesuttoncoldfield",NA
2012,"Birmingham","Lowerparadesuttoncoldfield",NA
2012,"Birmingham","Lowerparadesuttoncoldfield",NA
2012,"Birmingham","Lowerparadesuttoncoldfield",NA
2012,"Birmingham","Lowerparadesuttoncoldfield",NA
2012,"Birmingham","Lowerparadesuttoncoldfield",NA
2012,"Birmingham","Lowerparadesuttoncoldfield",NA
2012,"Birmingham","Lowerparadesuttoncoldfieldbirmingham",NA
2012,"Birmingham","Lowerparadesuttoncoldfield",NA
2012,"Birmingham","Lowerparadesuttontowncentre",NA
2012,"Birmingham","Madehurstroaderdington",NA
2012,"Birmingham","Marrowfatraodhandsworth",NA
2012,"Birmingham","Marshhillerdingtonbn",NA
2012,"Birmingham","Marshlaneerdingtonbham",NA
2012,"Birmingham","Meregreenislandlichfieldroad",NA
2012,"Birmingham","Millave.",NA
2012,"Birmingham","Millsthighstr.",NA
2012,"Birmingham","Newstr.",NA
2012,"Birmingham","Newstr.station",NA
2012,"Birmingham","Newdigateroad",NA
2012,"Birmingham","Newhallcarpark",NA
2012,"Birmingham","Newhallwalksuttoncoldfield",NA
2012,"Birmingham","Normantontowerbeechmountdriveerdingtonbirmingham",NA
2012,"Birmingham","Northholtroad",NA
2012,"Birmingham","Northoltdrive",NA
2012,"Birmingham","Osha",NA
2012,"Birmingham","Oshairylemonph",NA
2012,"Birmingham","Oskingsarmsphcoleshillroad",NA
2012,"Birmingham","Oskingsarmsphcoleshillroad",NA
2012,"Birmingham","Oslittentree",NA
2012,"Birmingham","Osmoomoossouthparade",NA
2012,"Birmingham","Osmoomooclubsuttontowncentre",NA
2012,"Birmingham","Osmoomoosnightclubsouthparade",NA
2012,"Birmingham","Osmoomooslowerparadesuttontowncentre",NA
2012,"Birmingham","Osstationph",NA
2012,"Birmingham","Ostemplebarsctowncentre",NA
2012,"Birmingham","Orphanagerd",NA
2012,"Birmingham","Outsidebagotarmschesterroadpypehayes",NA
2012,"Birmingham","Outsidecityviewerdington",NA
2012,"Birmingham","Outsidehirylemonsuttontowncrntr",NA
2012,"Birmingham","Outsidehomeaddress",NA
2012,"Birmingham","Outsidehomeaddress",NA
2012,"Birmingham","Outsidehomeaddress",NA
2012,"Birmingham","Outsidelittentreebirminghamroad",NA
2012,"Birmingham","Outsidemoomoosbarsouthparadesuttoncoldfield",NA
2012,"Birmingham","Outsidemoomoosbarsouthparadesuttoncoldfield",NA
2012,"Birmingham","Outsidenewstr.stationbirminghamcitycentre",NA
2012,"Birmingham","Outsidetemplebarlowerparadesuttoncoldfield",NA
2012,"Birmingham","Outsidetheswanpublichousehighstr.erdington",NA
2012,"Birmingham","Outsidethetemplebarsuttoncoldfieldtowncentre",NA
2012,"Birmingham","Paradesutton",NA
2012,"Birmingham","Paradesuttoncoldfield",NA
2012,"Birmingham","Paradesuttoncoldfield",NA
2012,"Birmingham","Paradesuttoncoldfieldtowncentre",NA
2012,"Birmingham","Paradesuttoncoldfield",NA
2012,"Birmingham","Rectoryroadsuttoncoldfield",NA
2012,"Birmingham","Reddicaphill",NA
2012,"Birmingham","Redwinggroveerdingtonbham",NA
2012,"Birmingham","Redwinggroveerdingtonbham",NA
2012,"Birmingham","Redwinggroveerdingtonbham",NA
2012,"Birmingham","Redwinggroveerdingtonbham",NA
2012,"Birmingham","Redwinggroveerdingtonbham",NA
2012,"Birmingham","Redwinggroveerdingtonbham",NA
2012,"Birmingham","Redwinggroveerdingtonbham",NA
2012,"Birmingham","Reservoirrderdington",NA
2012,"Birmingham","Reservoirrderdington",NA
2012,"Birmingham","Reservoirrderdington",NA
2012,"Birmingham","Reservoirrderdington",NA
2012,"Birmingham","Reservoirrderdington",NA
2012,"Birmingham","Reservoirroad",NA
2012,"Birmingham","Ridgewayerdington",NA
2012,"Birmingham","Sctowncentre",NA
2012,"Birmingham","Shortheathrd",NA
2012,"Birmingham","Sladeroad",NA
2012,"Birmingham","Sladeroad",NA
2012,"Birmingham","Somersetroaderdington",NA
2012,"Birmingham","Southparade",NA
2012,"Birmingham","Southparade",NA
2012,"Birmingham","Southparade",NA
2012,"Birmingham","Southparade",NA
2012,"Birmingham","Southparade",NA
2012,"Birmingham","Southparade",NA
2012,"Birmingham","Southparadesuttoncoldfieldtowncentre",NA
2012,"Birmingham","Southparadeosmoomoo",NA
2012,"Birmingham","Southparadesctowncentre",NA
2012,"Birmingham","Southparadesuttoncoldfield",NA
2012,"Birmingham","Southparadesuttoncoldfield",NA
2012,"Birmingham","Southparadesuttoncoldfield",NA
2012,"Birmingham","Southparadesuttoncoldfield",NA
2012,"Birmingham","Southparadesuttoncoldfield",NA
2012,"Birmingham","Southparadesuttoncoldfield",NA
2012,"Birmingham","Southparadesuttoncoldfield",NA
2012,"Birmingham","Southparadesuttoncoldfield",NA
2012,"Birmingham","Southparadesuttoncoldfieldbirmingham",NA
2012,"Birmingham","Southparadessuttoncoldfield",NA
2012,"Birmingham","Stmarystjohnsocialclubgravellyhillnorth",NA
2012,"Birmingham","Suttonnewroad",NA
2012,"Birmingham","Suttonnewroaderdington",NA
2012,"Birmingham","Suttonnewroaderdington",NA
2012,"Birmingham","Suttonnewroaderdington",NA
2012,"Birmingham","Suttonnewroaderdington",NA
2012,"Birmingham","Suttonnewroaderdington",NA
2012,"Birmingham","Suttonnewroaderdington",NA
2012,"Birmingham","Suttontowncentre",NA
2012,"Birmingham","Suttontowncentre",NA
2012,"Birmingham","Suttontowncentre",NA
2012,"Birmingham","Suttontowncentre",NA
2012,"Birmingham","Suttontowncentre",NA
2012,"Birmingham","Suttontowncentre",NA
2012,"Birmingham","Suttontowncentre",NA
2012,"Birmingham","Suttontowncentre",NA
2012,"Birmingham","Suttontowncentre",NA
2012,"Birmingham","Suttontowncentre",NA
2012,"Birmingham","Suttontowncentre",NA
2012,"Birmingham","Suttontowncentre",NA
2012,"Birmingham","Suttontowncentreoutsidemoomoos",NA
2012,"Birmingham","Sycamoreroaderdingon",NA
2012,"Birmingham","Tamworthroadsuttoncoldfield",NA
2012,"Birmingham","Tangmeredrivecastlevale",NA
2012,"Birmingham","Thegardenserdington",NA
2012,"Birmingham","Thegreenhousefouroaksbirmingham",NA
2012,"Birmingham","Thegreenhousefouroakssuttoncoldfield",NA
2012,"Birmingham","Theparade",NA
2012,"Birmingham","Theparade",NA
2012,"Birmingham","Theparade",NA
2012,"Birmingham","Theparadesc",NA
2012,"Birmingham","Theparadesuttontowncentre",NA
2012,"Birmingham","Theparadesuttoncoldfield",NA
2012,"Birmingham","Theparadesuttoncoldfield",NA
2012,"Birmingham","Theparadesuttoncoldfield",NA
2012,"Birmingham","Theparadesuttoncoldfield",NA
2012,"Birmingham","Theparadesuttoncoldfield",NA
2012,"Birmingham","Theparadesuttoncoldfield",NA
2012,"Birmingham","Theparadesuttoncoldfield",NA
2012,"Birmingham","Theparadesuttoncoldfield",NA
2012,"Birmingham","Theparadesuttoncoldfield",NA
2012,"Birmingham","Thewyldegreenpublichouse",NA
2012,"Birmingham","Turnhouseroadcastlevale",NA
2012,"Birmingham","Unknown",NA
2012,"Birmingham","Victoriaroadsuttoncoldfield",NA
2012,"Birmingham","Walmleyashrd",NA
2012,"Birmingham","Waterortonlane",NA
2012,"Birmingham","Williamhillwyldegreen",NA
2012,"Birmingham","Wittonlodgeroad",NA
2012,"Birmingham","Woodacreroaderdington",NA
2012,"Birmingham","Woodacreroaderdington",NA
2012,"Birmingham","Woodacreroaderdington",NA
2012,"Birmingham","Woodingtonroad",NA
2012,"Birmingham","Woottongrovekingstandingbirmingham",NA
2012,"Birmingham","Yatesburyave.castlevale",NA
2012,"Birmingham","A38northfield",NA
2012,"Birmingham","Abdonave",NA
2012,"Birmingham","Alcesterrd",NA
2012,"Birmingham","Alcesterroadsouth",NA
2012,"Birmingham","Aldersmeadroad",NA
2012,"Birmingham","Alwoldroad",NA
2012,"Birmingham","Belgravemiddleway",NA
2012,"Birmingham","Blackhorsepublichousecarpark",NA
2012,"Birmingham","Boleynroad",NA
2012,"Birmingham","Bomerfieldroad",NA
2012,"Birmingham","Bondstcitycentre",NA
2012,"Birmingham","Bournvillelane",NA
2012,"Birmingham","Bournvillelane",NA
2012,"Birmingham","Bournvillelanefrontoffice",NA
2012,"Birmingham","Bournvillelanepolicestation",NA
2012,"Birmingham","Bournvilleps",NA
2012,"Birmingham","Bournvillepolicestation",NA
2012,"Birmingham","Bracebyave.",NA
2012,"Birmingham","Brandwoodparkrd",NA
2012,"Birmingham","Bristolrdsouthnorthfield",NA
2012,"Birmingham","Bristolroad",NA
2012,"Birmingham","Bristolroad",NA
2012,"Birmingham","Bristolroad",NA
2012,"Birmingham","Bristolroad",NA
2012,"Birmingham","Bristolroad",NA
2012,"Birmingham","Bristolroad",NA
2012,"Birmingham","Bristolroad",NA
2012,"Birmingham","Bristolroad",NA
2012,"Birmingham","Bristolroad",NA
2012,"Birmingham","Bristolroadnorthfield",NA
2012,"Birmingham","Bristolroadoppositeroyalorthopaedic",NA
2012,"Birmingham","Bristolroadsellyoak",NA
2012,"Birmingham","Bristolroadsellyoak",NA
2012,"Birmingham","Bristolroadsellyoak",NA
2012,"Birmingham","Bristolroadsellyoak",NA
2012,"Birmingham","Bristolroadsellyoak",NA
2012,"Birmingham","Bristolroadsellyoakneargunbarrelsph",NA
2012,"Birmingham","Bristolroadsouth",NA
2012,"Birmingham","Bristolroadsouth",NA
2012,"Birmingham","Bristolroadbournville",NA
2012,"Birmingham","Bristolroadsellyoak",NA
2012,"Birmingham","Brooklanebillesley",NA
2012,"Birmingham","Brookfieldroad",NA
2012,"Birmingham","Bunburyroad",NA
2012,"Birmingham","Churchroad",NA
2012,"Birmingham","Churchroadedgbaston",NA
2012,"Birmingham","Churchroadmoseley",NA
2012,"Birmingham","Cityroad",NA
2012,"Birmingham","Cornmillclosebartleygreen",NA
2012,"Birmingham","Cotteridgeisland",NA
2012,"Birmingham","Devonroad",NA
2012,"Birmingham","Dogpoollane",NA
2012,"Birmingham","Eachwaylanerubery",NA
2012,"Birmingham","Edgewoodroad",NA
2012,"Birmingham","Edgwoodroad",NA
2012,"Birmingham","Edwardroadbalsallheath",NA
2012,"Birmingham","Fordhouselane",NA
2012,"Birmingham","Fredrickroad",NA
2012,"Birmingham","Gillotroadedgbaston",NA
2012,"Birmingham","Gillottroadedgbaston",NA
2012,"Birmingham","Gorsleypiece",NA
2012,"Birmingham","Greatparkpublichouserubery",NA
2012,"Birmingham","Greatparkrubery",NA
2012,"Birmingham","Grovellylane",NA
2012,"Birmingham","Hagleyroad",NA
2012,"Birmingham","Hagleyroad",NA
2012,"Birmingham","Hagleyroad",NA
2012,"Birmingham","Hagleyroad",NA
2012,"Birmingham","Hagleyroad",NA
2012,"Birmingham","Hagleyroadbirmingham",NA
2012,"Birmingham","Hagleyroadedgbaston",NA
2012,"Birmingham","Hagleyroadedgbaston",NA
2012,"Birmingham","Harbornehallhotelharborne",NA
2012,"Birmingham","Harborneparkroad",NA
2012,"Birmingham","Harbournehighstr.",NA
2012,"Birmingham","Haunchlane",NA
2012,"Birmingham","Hawkshurstroad",NA
2012,"Birmingham","Healeyroadsellyoak",NA
2012,"Birmingham","Heatherhousekingsnorton",NA
2012,"Birmingham","Heatondrive",NA
2012,"Birmingham","Hgaleyroad",NA
2012,"Birmingham","Highstharborne",NA
2012,"Birmingham","Highstharborne",NA
2012,"Birmingham","Highstr.harborne",NA
2012,"Birmingham","Highstr.harborne",NA
2012,"Birmingham","Highstr.harborne",NA
2012,"Birmingham","Highstr.harborne",NA
2012,"Birmingham","Highstr.harbourne",NA
2012,"Birmingham","Highstr.hraborn",NA
2012,"Birmingham","Highstr.haborne",NA
2012,"Birmingham","Highstr.harbourne",NA
2012,"Birmingham","Hillwoodrd",NA
2012,"Birmingham","Hindheadroad",NA
2012,"Birmingham","Hisghstr.stourbridege",NA
2012,"Birmingham","Hollybankroad",NA
2012,"Birmingham","Holybankroad",NA
2012,"Birmingham","Houldyroad",NA
2012,"Birmingham","Hubertcroft",NA
2012,"Birmingham","Hurststr.",NA
2012,"Birmingham","Jennerslane",NA
2012,"Birmingham","Jowettslane",NA
2012,"Birmingham","Katieroad",NA
2012,"Birmingham","Kitwelllane",NA
2012,"Birmingham","Lindenroad",NA
2012,"Birmingham","Lindenroad",NA
2012,"Birmingham","Lofthousecrescent",NA
2012,"Birmingham","Longbridgelane",NA
2012,"Birmingham","Lottieroadsellyoak",NA
2012,"Birmingham","Lynseyave.northfield",NA
2012,"Birmingham","Masshouseph",NA
2012,"Birmingham","Maypolegrove",NA
2012,"Birmingham","Merrittsbrooklanenorthfield",NA
2012,"Birmingham","Metchleylaneharborne",NA
2012,"Birmingham","Metchleyparkroad",NA
2012,"Birmingham","Milesroad",NA
2012,"Birmingham","Millbrookdrivenorthfield",NA
2012,"Birmingham","Milnerroad",NA
2012,"Birmingham","Moorstr.",NA
2012,"Birmingham","Moorstr.railwaystation",NA
2012,"Birmingham","Morrisonsrubery",NA
2012,"Birmingham","Navigationpubkingsnorton",NA
2012,"Birmingham","Newburylane",NA
2012,"Birmingham","Norhtfieldhighstr.",NA
2012,"Birmingham","Northfieldroadnorthfield",NA
2012,"Birmingham","Outsidegoosepublichousebristolroadsellyoak",NA
2012,"Birmingham","Parkwayrubery",NA
2012,"Birmingham","Parkdaledrive",NA
2012,"Birmingham","Paynestr.",NA
2012,"Birmingham","Pershoreroad",NA
2012,"Birmingham","Pershoreroad",NA
2012,"Birmingham","Pershoreroad",NA
2012,"Birmingham","Pershoreroad",NA
2012,"Birmingham","Pershoreroadcotteridge",NA
2012,"Birmingham","Pershoreroadsouth",NA
2012,"Birmingham","Piddockrd",NA
2012,"Birmingham","Piddockroadsmethwick",NA
2012,"Birmingham","Piddockroadsmethwick",NA
2012,"Birmingham","Piddockroadsmethwick",NA
2012,"Birmingham","Pineappleroad",NA
2012,"Birmingham","Premierinngreatpark",NA
2012,"Birmingham","Prioryroad",NA
2012,"Birmingham","Qeaandemetchleyparkroad",NA
2012,"Birmingham","Qehospital",NA
2012,"Birmingham","Queenelizabethhospital",NA
2012,"Birmingham","Queenelizabethhospital",NA
2012,"Birmingham","Quintonroad",NA
2012,"Birmingham","Ridgeacreroad",NA
2012,"Birmingham","Ridgeacreroad",NA
2012,"Birmingham","Safernakeclose",NA
2012,"Birmingham","Sandonroad",NA
2012,"Birmingham","Sandonroadedgbaston",NA
2012,"Birmingham","Sellyoakrailwaystation",NA
2012,"Birmingham","Sellyoakrailwaystation",NA
2012,"Birmingham","Shannonroad",NA
2012,"Birmingham","Shenlylane",NA
2012,"Birmingham","Sirherbertaustinway",NA
2012,"Birmingham","Smithyhotelhagleyroad",NA
2012,"Birmingham","Solihullhighstr.",NA
2012,"Birmingham","Stmaryshospice",NA
2012,"Birmingham","Stonehouselane",NA
2012,"Birmingham","Stonehousepublichouse",NA
2012,"Birmingham","Stratfordroad",NA
2012,"Birmingham","Thefold",NA
2012,"Birmingham","Thenavigationpublichousekingsnorton",NA
2012,"Birmingham","Tivertonroad",NA
2012,"Birmingham","Trittifordroad",NA
2012,"Birmingham","Universitybirmingham",NA
2012,"Birmingham","Victoriasteetsmallheath",NA
2012,"Birmingham","Warehamroad",NA
2012,"Birmingham","Warwickcrest",NA
2012,"Birmingham","Watfordroadcoteridge",NA
2012,"Birmingham","Wellingtonroad",NA
2012,"Birmingham","Wellingtonroad",NA
2012,"Birmingham","Wellingtonroad",NA
2012,"Birmingham","Westboulevard",NA
2012,"Birmingham","Westcliffplace",NA
2012,"Birmingham","Whitehorsepublichouse",NA
2012,"Birmingham","Willettsrdturvesgreen",NA
2012,"Birmingham","Woodthroproad",NA
2012,"Birmingham","Worldsendlanequinton",NA
2012,"Birmingham","Wychallane",NA
2012,"Birmingham","Wychallane",NA
2012,"Birmingham","Wychallane",NA
2012,"Birmingham","Wychallrdkingsnorton",NA
2012,"Birmingham","Ymcastoneroad",NA
2012,"Birmingham","Yorkphyorkroad",NA
2012,"Birmingham","A38expresswaybirmingham",NA
2012,"Birmingham","Aberdeenstwinsongreen",NA
2012,"Birmingham","Adcadiancentreladywellwalk",NA
2012,"Birmingham","Alexanderave.",NA
2012,"Birmingham","Alleywayoffarcadianpalacehurststr.",NA
2012,"Birmingham","Applewoodgrovecradleyheath",NA
2012,"Birmingham","Arcabarcitycentre",NA
2012,"Birmingham","Arcadian",NA
2012,"Birmingham","Arcadian",NA
2012,"Birmingham","Arcadian",NA
2012,"Birmingham","Arcadian",NA
2012,"Birmingham","Arcadian",NA
2012,"Birmingham","Arcadian",NA
2012,"Birmingham","Arcadian",NA
2012,"Birmingham","Arcadiancentre",NA
2012,"Birmingham","Arcadiancentre",NA
2012,"Birmingham","Arcadiancentre",NA
2012,"Birmingham","Arcadiancentre",NA
2012,"Birmingham","Arcadiancentre",NA
2012,"Birmingham","Arcadiancentre",NA
2012,"Birmingham","Arcadiancentre",NA
2012,"Birmingham","Arcadiancentre",NA
2012,"Birmingham","Arcadiancentre",NA
2012,"Birmingham","Arcadiancentre",NA
2012,"Birmingham","Arcadiancentreladywellwalk",NA
2012,"Birmingham","Arcadiancentrebirmingham",NA
2012,"Birmingham","Arcadiancentrecitycentre",NA
2012,"Birmingham","Arcadiancentrecitycentrebirmingham",NA
2012,"Birmingham","Arcadiancentrecitycentre",NA
2012,"Birmingham","Arcadiancitycentre",NA
2012,"Birmingham","Arcadian",NA
2012,"Birmingham","Arcadianbirmingham",NA
2012,"Birmingham","Arcadianbirmingham",NA
2012,"Birmingham","Arcadiancitycentre",NA
2012,"Birmingham","Arcadiancitycentre",NA
2012,"Birmingham","Arcadiancitycentre",NA
2012,"Birmingham","Arcadian",NA
2012,"Birmingham","Arcadian",NA
2012,"Birmingham","Arcadian",NA
2012,"Birmingham","Arcadian",NA
2012,"Birmingham","Arcadian",NA
2012,"Birmingham","Arkabararcadianbar",NA
2012,"Birmingham","Astonhotelwittonlane",NA
2012,"Birmingham","Astonpolicestation",NA
2012,"Birmingham","Astonstr.citycentre",NA
2012,"Birmingham","Bacchusroadwinsongreen",NA
2012,"Birmingham","Barrisabroadstbirmingham",NA
2012,"Birmingham","Bennettshill",NA
2012,"Birmingham","Berkeleystbirmingham",NA
2012,"Birmingham","Berkeleystbirminghamcitycentre",NA
2012,"Birmingham","Berkleystr.birmingham",NA
2012,"Birmingham","Bhamcentralfrontoffice",NA
2012,"Birmingham","Biertonroadyardley",NA
2012,"Birmingham","Birchfieldlaneoldbury",NA
2012,"Birmingham","Birkleyroadcitycentre",NA
2012,"Birmingham","Birkleystr.citycentre",NA
2012,"Birmingham","Birminghamcentralpolicestation",NA
2012,"Birmingham","Birminghamcentralps",NA
2012,"Birmingham","Birminghamcentralps",NA
2012,"Birmingham","Birminghamhippodrome",NA
2012,"Birmingham","Birminghammagistratescourt",NA
2012,"Birmingham","Birminghamnewstr.station",NA
2012,"Birmingham","Birminghamnewstr.station",NA
2012,"Birmingham","Birminghamnewstr.station",NA
2012,"Birmingham","Bishopgatest",NA
2012,"Birmingham","Bishopgatest",NA
2012,"Birmingham","Bishopgatestr.",NA
2012,"Birmingham","Blissbroadst",NA
2012,"Birmingham","Boradst",NA
2012,"Birmingham","Boradstr.",NA
2012,"Birmingham","Bordesleyparkrd",NA
2012,"Birmingham","Bpwaterlanemiddleway",NA
2012,"Birmingham","Bpwaterlanemiddleway",NA
2012,"Birmingham","Bpwaterlanemiddleway",NA
2012,"Birmingham","Braodstr.birmingham",NA
2012,"Birmingham","Braodstr.citycentre",NA
2012,"Birmingham","Brasshousebroadstr.",NA
2012,"Birmingham","Bridgestr.junctionbroadstr.",NA
2012,"Birmingham","Bristolroad",NA
2012,"Birmingham","Bristolst",NA
2012,"Birmingham","Bristolstr.citycentre",NA
2012,"Birmingham","Broadstr.",NA
2012,"Birmingham","Broadcitybirmingham",NA
2012,"Birmingham","Broadst",NA
2012,"Birmingham","Broadst",NA
2012,"Birmingham","Broadst",NA
2012,"Birmingham","Broadst",NA
2012,"Birmingham","Broadst",NA
2012,"Birmingham","Broadst",NA
2012,"Birmingham","Broadst",NA
2012,"Birmingham","Broadst",NA
2012,"Birmingham","Broadst",NA
2012,"Birmingham","Broadst",NA
2012,"Birmingham","Broadst",NA
2012,"Birmingham","Broadst",NA
2012,"Birmingham","Broadst",NA
2012,"Birmingham","Broadst",NA
2012,"Birmingham","Broadst",NA
2012,"Birmingham","Broadst",NA
2012,"Birmingham","Broadst",NA
2012,"Birmingham","Broadst",NA
2012,"Birmingham","Broadst",NA
2012,"Birmingham","Broadst",NA
2012,"Birmingham","Broadst",NA
2012,"Birmingham","Broadst",NA
2012,"Birmingham","Broadst",NA
2012,"Birmingham","Broadst",NA
2012,"Birmingham","Broadst",NA
2012,"Birmingham","Broadst",NA
2012,"Birmingham","Broadst",NA
2012,"Birmingham","Broadst",NA
2012,"Birmingham","Broadst",NA
2012,"Birmingham","Broadst",NA
2012,"Birmingham","Broadst",NA
2012,"Birmingham","Broadst",NA
2012,"Birmingham","Broadst",NA
2012,"Birmingham","Broadst",NA
2012,"Birmingham","Broadstbham",NA
2012,"Birmingham","Broadstbirmingham",NA
2012,"Birmingham","Broadstcitycentre",NA
2012,"Birmingham","Broadstcitycentre",NA
2012,"Birmingham","Broadstbirmingham",NA
2012,"Birmingham","Broadstbirmingham",NA
2012,"Birmingham","Broadstbirmingham",NA
2012,"Birmingham","Broadstbirmingham",NA
2012,"Birmingham","Broadstbirmingham",NA
2012,"Birmingham","Broadstbirmingham",NA
2012,"Birmingham","Broadstbirmingham",NA
2012,"Birmingham","Broadstbirmingham",NA
2012,"Birmingham","Broadstbirmingham",NA
2012,"Birmingham","Broadstbirmingham",NA
2012,"Birmingham","Broadstbirmingham",NA
2012,"Birmingham","Broadstbirmingham",NA
2012,"Birmingham","Broadstbirmingham",NA
2012,"Birmingham","Broadstbirmingham",NA
2012,"Birmingham","Broadstcitycentre",NA
2012,"Birmingham","Broadstcitycentre",NA
2012,"Birmingham","Broadstr.",NA
2012,"Birmingham","Broadstr.",NA
2012,"Birmingham","Broadstr.",NA
2012,"Birmingham","Broadstr.",NA
2012,"Birmingham","Broadstr.",NA
2012,"Birmingham","Broadstr.",NA
2012,"Birmingham","Broadstr.",NA
2012,"Birmingham","Broadstr.",NA
2012,"Birmingham","Broadstr.",NA
2012,"Birmingham","Broadstr.",NA
2012,"Birmingham","Broadstr.",NA
2012,"Birmingham","Broadstr.",NA
2012,"Birmingham","Broadstr.",NA
2012,"Birmingham","Broadstr.",NA
2012,"Birmingham","Broadstr.",NA
2012,"Birmingham","Broadstr.",NA
2012,"Birmingham","Broadstr.",NA
2012,"Birmingham","Broadstr.",NA
2012,"Birmingham","Broadstr.",NA
2012,"Birmingham","Broadstr.",NA
2012,"Birmingham","Broadstr.",NA
2012,"Birmingham","Broadstr.",NA
2012,"Birmingham","Broadstr.",NA
