"Year","Area","Street","Street 2","Strange HTML"
2011,"Wolverhampton","princess̴street","princess street",NA
2011,"Wolverhampton","princess̴street","princess street",NA
2011,"Wolverhampton","Princess̴Street","Princess Street",NA
2011,"Wolverhampton","Princess̴Street","Princess Street",NA
2011,"Wolverhampton","Princess̴Street","Princess Street",NA
2011,"Wolverhampton","Princess̴Street,Walsall","Princess Street,Walsall",NA
2011,"Wolverhampton","prines̴St","prines St",NA
2011,"Wolverhampton","Probert̴Road,̴Wton","Probert Road, Wton",NA
2011,"Wolverhampton","Prosser̴St,̴Wolves","Prosser St, Wolves",NA
2011,"Wolverhampton","Prosser̴Street","Prosser Street",NA
2011,"Wolverhampton","Prowell̴St","Prowell St",NA
2011,"Wolverhampton","Queen̴Sq,̴Wton","Queen Sq, Wton",NA
2011,"Wolverhampton","Queen̴Square","Queen Square",NA
2011,"Wolverhampton","queen̴square","queen square",NA
2011,"Wolverhampton","Queen̴Square","Queen Square",NA
2011,"Wolverhampton","Queen̴Square,̴Wolverhampton","Queen Square, Wolverhampton",NA
2011,"Wolverhampton","Queen̴Square,̴Wolverhampton","Queen Square, Wolverhampton",NA
2011,"Wolverhampton","Queen̴Square,̴Wton","Queen Square, Wton",NA
2011,"Wolverhampton","Queen̴Squsre,̴City̴Centre,̴Wolverhampton","Queen Squsre, City Centre, Wolverhampton",NA
2011,"Wolverhampton","Queen̴St","Queen St",NA
2011,"Wolverhampton","Queen̴St","Queen St",NA
2011,"Wolverhampton","Queen̴St̴Wolverhampton","Queen St Wolverhampton",NA
2011,"Wolverhampton","Queen̴St̴Wolverhampton","Queen St Wolverhampton",NA
2011,"Wolverhampton","Queen̴St̴Wolverhampton","Queen St Wolverhampton",NA
2011,"Wolverhampton","Queen̴St/Market̴St̴Wolverhampton","Queen St/Market St Wolverhampton",NA
2011,"Wolverhampton","Queen̴St/Market̴Street̴̴junction","Queen St/Market Street  junction",NA
2011,"Wolverhampton","Queen̴Street","Queen Street",NA
2011,"Wolverhampton","Queen̴Street","Queen Street",NA
2011,"Wolverhampton","Queen̴Street","Queen Street",NA
2011,"Wolverhampton","Queen̴Street","Queen Street",NA
2011,"Wolverhampton","Queen̴Street","Queen Street",NA
2011,"Wolverhampton","Queen̴Street,̴wolverhampton","Queen Street, wolverhampton",NA
2011,"Wolverhampton","Queen̴Street,̴Wolverhampton","Queen Street, Wolverhampton",NA
2011,"Wolverhampton","Queen̴Street,̴Wolverhampton","Queen Street, Wolverhampton",NA
2011,"Wolverhampton","Queen̴Street,̴w�����ton","Queen Street, w�����ton",NA
2011,"Wolverhampton","Queens̴Square,̴Wolverhampton","Queens Square, Wolverhampton",NA
2011,"Wolverhampton","QUEENS̴SQUARE,̴WOLVERHAMPTON","QUEENS SQUARE, WOLVERHAMPTON",NA
2011,"Wolverhampton","Queens̴Street","Queens Street",NA
2011,"Wolverhampton","Rear̴of̴Civic̴Centre̴Wolverhampton","Rear of Civic Centre Wolverhampton",NA
2011,"Wolverhampton","Ring̴Road","Ring Road",NA
2011,"Wolverhampton","Ring̴Road̴St̴Georges,̴Wolves.","Ring Road St Georges, Wolves.",NA
2011,"Wolverhampton","Royal̴London̴P/H,Wolves̴City̴centre.","Royal London P/H,Wolves City centre.",NA
2011,"Wolverhampton","Sainsburys̴St̴Georges","Sainsburys St Georges",NA
2011,"Wolverhampton","Salop̴st,̴wolverhampton","Salop st, wolverhampton",NA
2011,"Wolverhampton","Salop̴St,̴Wolves.","Salop St, Wolves.",NA
2011,"Wolverhampton","School̴St,̴Wton","School St, Wton",NA
2011,"Wolverhampton","School̴Street","School Street",NA
2011,"Wolverhampton","School̴Street","School Street",NA
2011,"Wolverhampton","School̴Street,̴w�����ton","School Street, w�����ton",NA
2011,"Wolverhampton","School̴Street,̴W'ton.","School Street, W'ton.",NA
2011,"Wolverhampton","Showell̴Circus","Showell Circus",NA
2011,"Wolverhampton","st̴Georges̴parade,̴wolverhampton","st Georges parade, wolverhampton",NA
2011,"Wolverhampton","St̴Georges̴Parade,̴Wolverhampton","St Georges Parade, Wolverhampton",NA
2011,"Wolverhampton","stafford̴road,̴wolverhampton","stafford road, wolverhampton",NA
2011,"Wolverhampton","Stafford̴St","Stafford St",NA
2011,"Wolverhampton","Stafford̴St,̴Wton","Stafford St, Wton",NA
2011,"Wolverhampton","Stafford̴Street","Stafford Street",NA
2011,"Wolverhampton","Stafford̴Street","Stafford Street",NA
2011,"Wolverhampton","Stafford̴Street,̴Wolverhampton.","Stafford Street, Wolverhampton.",NA
2011,"Wolverhampton","Steel̴Park̴Lane,̴Wton","Steel Park Lane, Wton",NA
2011,"Wolverhampton","Subway̴under̴traffic̴island̴at̴junction̴of̴Ring̴Road̴and̴Bilston̴Street","Subway under traffic island at junction of Ring Road and Bilston Street",NA
2011,"Wolverhampton","Sweetman̴Street,̴Wton","Sweetman Street, Wton",NA
2011,"Wolverhampton","Temple̴St","Temple St",NA
2011,"Wolverhampton","Tettenhall̴Road","Tettenhall Road",NA
2011,"Wolverhampton","tettenhall̴Road","tettenhall Road",NA
2011,"Wolverhampton","The̴Varsity,̴City̴Centre","The Varsity, City Centre",NA
2011,"Wolverhampton","Thornley̴Street","Thornley Street",NA
2011,"Wolverhampton","Tower̴Street","Tower Street",NA
2011,"Wolverhampton","Train̴Station,̴Wolverhampton","Train Station, Wolverhampton",NA
2011,"Wolverhampton","Trysull̴Road","Trysull Road",NA
2011,"Wolverhampton","Vicarage̴Road,̴Wton","Vicarage Road, Wton",NA
2011,"Wolverhampton","Victoria̴Road","Victoria Road",NA
2011,"Wolverhampton","Victoria̴Road,̴Wfield,̴Wton","Victoria Road, Wfield, Wton",NA
2011,"Wolverhampton","VIctoria̴Road,̴Wfield,Wton","VIctoria Road, Wfield,Wton",NA
2011,"Wolverhampton","victoria̴st","victoria st",NA
2011,"Wolverhampton","Victoria̴Street","Victoria Street",NA
2011,"Wolverhampton","Victoria̴Street","Victoria Street",NA
2011,"Wolverhampton","Victoria̴Street,̴Wolverhampton","Victoria Street, Wolverhampton",NA
2011,"Wolverhampton","Victoria̴Street,̴Wolverhampton","Victoria Street, Wolverhampton",NA
2011,"Wolverhampton","Victoria̴Street,̴W�����ton","Victoria Street, W�����ton",NA
2011,"Wolverhampton","Villiers̴Avenue,̴Wolverhampton","Villiers Avenue, Wolverhampton",NA
2011,"Wolverhampton","Wallace̴Rd","Wallace Rd",NA
2011,"Wolverhampton","Wallace̴Road,̴Bradley","Wallace Road, Bradley",NA
2011,"Wolverhampton","Walsall̴St,̴Bilston.","Walsall St, Bilston.",NA
2011,"Wolverhampton","Wanderers̴Avenue,̴Blakenhall","Wanderers Avenue, Blakenhall",NA
2011,"Wolverhampton","Wanderers̴Avenue,̴Wton","Wanderers Avenue, Wton",NA
2011,"Wolverhampton","Warnford̴Walk,̴Merry̴Hill,̴w�����ton","Warnford Walk, Merry Hill, w�����ton",NA
2011,"Wolverhampton","warstones̴drive","warstones drive",NA
2011,"Wolverhampton","waterloo̴Rd","waterloo Rd",NA
2011,"Wolverhampton","Waterloo̴Rd̴Wolverhampton","Waterloo Rd Wolverhampton",NA
2011,"Wolverhampton","Wednesfield̴High̴Street,̴Wolves.","Wednesfield High Street, Wolves.",NA
2011,"Wolverhampton","Wellington̴Road","Wellington Road",NA
2011,"Wolverhampton","White̴Oaks̴Street,̴Wton","White Oaks Street, Wton",NA
2011,"Wolverhampton","whitegates̴drive̴coseley","whitegates drive coseley",NA
2011,"Wolverhampton","Willenhall̴Road,̴East̴Park,̴Wolverhampton","Willenhall Road, East Park, Wolverhampton",NA
2011,"Wolverhampton","Willenhall̴Road,̴Jtn̴Deans̴Road,̴Wton","Willenhall Road, Jtn Deans Road, Wton",NA
2011,"Wolverhampton","William̴Hill̴Market̴Street","William Hill Market Street",NA
2011,"Wolverhampton","Wolverhamptn̴Train̴Station","Wolverhamptn Train Station",NA
2011,"Wolverhampton","Wolverhampton̴̴train̴station","Wolverhampton  train station",NA
2011,"Wolverhampton","Wolverhampton̴Railway̴Station","Wolverhampton Railway Station",NA
2011,"Wolverhampton","Wolverhampton̴Railway̴Station","Wolverhampton Railway Station",NA
2011,"Wolverhampton","Wolverhampton̴Railway̴Station","Wolverhampton Railway Station",NA
2011,"Wolverhampton","wolverhampton̴road̴wednesfield","wolverhampton road wednesfield",NA
2011,"Wolverhampton","Wolverhampton̴Road,̴Wednesfield,̴Wton","Wolverhampton Road, Wednesfield, Wton",NA
2011,"Wolverhampton","wolverhampton̴train̴station","wolverhampton train station",NA
2011,"Wolverhampton","wolves̴railway̴station","wolves railway station",NA
2011,"Wolverhampton","Wood̴End̴Road,̴Wednesfield","Wood End Road, Wednesfield",NA
2011,"Wolverhampton","Woodland̴Avenue,̴Tettenhall̴Wood","Woodland Avenue, Tettenhall Wood",NA
2011,"Wolverhampton","Woolpack̴Alley","Woolpack Alley",NA
2011,"Wolverhampton","Wordsworth̴Avenue","Wordsworth Avenue",NA
2011,"Wolverhampton","Wton̴Train̴Station","Wton Train Station",NA
2011,"Wolverhampton","WV̴Front̴office","WV Front office",NA
2011,"Wolverhampton","WVFO","WVFO",NA
2011,"Wolverhampton","WVFO","WVFO",NA
2012,"Birmingham","Clemence̴road","Clemence road",NA
2012,"Birmingham","Clemence̴road","Clemence road",NA
2012,"Birmingham","Clemence̴road","Clemence road",NA
2012,"Birmingham","Clemence̴road","Clemence road",NA
2012,"Birmingham","Clemence̴road","Clemence road",NA
2012,"Birmingham","acocks̴green̴police̴station","acocks green police station",NA
2012,"Birmingham","Albert̴Road","Albert Road",NA
2012,"Birmingham","Alcester̴Rd̴moseley","Alcester Rd moseley",NA
2012,"Birmingham","Alcester̴Road","Alcester Road",NA
2012,"Birmingham","alcester̴road","alcester road",NA
2012,"Birmingham","ALCESTER̴ROAD̴MOSELEY","ALCESTER ROAD MOSELEY",NA
2012,"Birmingham","Alcester̴Road̴Moseley","Alcester Road Moseley",NA
2012,"Birmingham","Alcester̴Road̴Outside̴Cross̴PH","Alcester Road Outside Cross PH",NA
2012,"Birmingham","Alcester̴Road,̴Moseley.","Alcester Road, Moseley.",NA
2012,"Birmingham","Alecester̴Road","Alecester Road",NA
2012,"Birmingham","Alum̴Rock̴Road","Alum Rock Road",NA
2012,"Birmingham","Alum̴Rock̴Road","Alum Rock Road",NA
2012,"Birmingham","Alum̴Rock̴Road","Alum Rock Road",NA
2012,"Birmingham","Alum̴Rock̴Road,̴Alum̴Rock","Alum Rock Road, Alum Rock",NA
2012,"Birmingham","Banford̴Road,̴Ward̴End","Banford Road, Ward End",NA
2012,"Birmingham","BELCHERS̴LANE","BELCHERS LANE",NA
2012,"Birmingham","Belgrave̴Middle̴way","Belgrave Middle way",NA
2012,"Birmingham","Belgravia̴Close","Belgravia Close",NA
2012,"Birmingham","BENNETTS̴HILL̴CITY̴CENTRE","BENNETTS HILL CITY CENTRE",NA
2012,"Birmingham","Berkely̴Road","Berkely Road",NA
2012,"Birmingham","Birchley̴Rise̴@̴Wagon̴Lane,̴Olton","Birchley Rise @ Wagon Lane, Olton",NA
2012,"Birmingham","Birchtree̴Drive","Birchtree Drive",NA
2012,"Birmingham","Birmingham̴New̴Street","Birmingham New Street",NA
2012,"Birmingham","Birmingham̴Road,̴Castle̴Bromwich","Birmingham Road, Castle Bromwich",NA
2012,"Birmingham","Birmingham̴Road,̴Sutton̴Coldfield","Birmingham Road, Sutton Coldfield",NA
2012,"Birmingham","Bistol̴Road̴Selly̴Oak","Bistol Road Selly Oak",NA
2012,"Birmingham","Blake̴Place.̴Bordesley̴Green","Blake Place. Bordesley Green",NA
2012,"Birmingham","Bordesley̴Green","Bordesley Green",NA
2012,"Birmingham","Bordesley̴Green̴East","Bordesley Green East",NA
2012,"Birmingham","Bordesley̴Green̴Road,̴Bordesley̴Green","Bordesley Green Road, Bordesley Green",NA
2012,"Birmingham","Bordesley̴Green.","Bordesley Green.",NA
2012,"Birmingham","Bordesly̴Green,̴Bordesley̴Green","Bordesly Green, Bordesley Green",NA
2012,"Birmingham","Boscombe̴Road,̴Tyseley,","Boscombe Road, Tyseley,",NA
2012,"Birmingham","Bournville̴lane","Bournville lane",NA
2012,"Birmingham","bristol̴road","bristol road",NA
2012,"Birmingham","Bristol̴Road̴South","Bristol Road South",NA
2012,"Birmingham","Broad̴Street","Broad Street",NA
2012,"Birmingham","Broad̴Street","Broad Street",NA
2012,"Birmingham","Broad̴Street","Broad Street",NA
2012,"Birmingham","Broad̴Street","Broad Street",NA
2012,"Birmingham","Brookhill̴Road","Brookhill Road",NA
2012,"Birmingham","Brooklands̴Road","Brooklands Road",NA
2012,"Birmingham","brunswick̴road","brunswick road",NA
2012,"Birmingham","BULLS̴HEAD,̴MOSELY","BULLS HEAD, MOSELY",NA
2012,"Birmingham","Caldwell̴Road","Caldwell Road",NA
2012,"Birmingham","Church̴Road,̴Yardley","Church Road, Yardley",NA
2012,"Birmingham","Church̴Road,̴Yardley","Church Road, Yardley",NA
2012,"Birmingham","Church̴Road,̴Yew̴Tree","Church Road, Yew Tree",NA
2012,"Birmingham","Clodeshall̴Road","Clodeshall Road",NA
2012,"Birmingham","Coleshill̴Road","Coleshill Road",NA
2012,"Birmingham","Cotterills̴Lane","Cotterills Lane",NA
2012,"Birmingham","Coventry̴̴Road","Coventry  Road",NA
2012,"Birmingham","Coventry̴rd̴,̴Sheldon̴,̴Nr̴British̴legion̴Ivy̴Leaf.","Coventry rd , Sheldon , Nr British legion Ivy Leaf.",NA
2012,"Birmingham","Coventry̴Rd.","Coventry Rd.",NA
2012,"Birmingham","Coventry̴Road","Coventry Road",NA
2012,"Birmingham","Coventry̴Road,̴Small̴Heath","Coventry Road, Small Heath",NA
2012,"Birmingham","CranesPark̴Road","CranesPark Road",NA
2012,"Birmingham","Dale̴End","Dale End",NA
2012,"Birmingham","Drews̴Lane,̴Ward̴End","Drews Lane, Ward End",NA
2012,"Birmingham","Elizabeth̴Road","Elizabeth Road",NA
2012,"Birmingham","Emily̴Road,̴Acocks̴Green,̴Birmingham","Emily Road, Acocks Green, Birmingham",NA
2012,"Birmingham","Flaxton̴Grove,̴Kitts̴Green","Flaxton Grove, Kitts Green",NA
2012,"Birmingham","Foxton̴Road,̴Washwood̴Heath","Foxton Road, Washwood Heath",NA
2012,"Birmingham","FRONT̴OFFCIE̴KINGS̴HEATH̴POLICE̴STATION","FRONT OFFCIE KINGS HEATH POLICE STATION",NA
2012,"Birmingham","Front̴Office,̴Stechford̴Police̴Station","Front Office, Stechford Police Station",NA
2012,"Birmingham","gibbins̴road","gibbins road",NA
2012,"Birmingham","Gilsan̴Way","Gilsan Way",NA
2012,"Birmingham","Gospel̴Farm̴Road","Gospel Farm Road",NA
2012,"Birmingham","Gospel̴Lane,̴Acocks̴Green","Gospel Lane, Acocks Green",NA
2012,"Birmingham","Green̴lane̴Bordesley̴Green","Green lane Bordesley Green",NA
2012,"Birmingham","greswold̴road","greswold road",NA
2012,"Birmingham","Harbourne̴Road̴Harbourne","Harbourne Road Harbourne",NA
2012,"Birmingham","Hazelville̴Road,̴̴Hall̴Green","Hazelville Road,  Hall Green",NA
2012,"Birmingham","Heartlands̴Hospital","Heartlands Hospital",NA
2012,"Birmingham","Heartlands̴Hospital","Heartlands Hospital",NA
2012,"Birmingham","Heartlands̴Hospital","Heartlands Hospital",NA
2012,"Birmingham","Heartlands̴hospital","Heartlands hospital",NA
2012,"Birmingham","heathfield̴road","heathfield road",NA
2012,"Birmingham","Herrick̴Road","Herrick Road",NA
2012,"Birmingham","High̴Street","High Street",NA
2012,"Birmingham","High̴Street̴Kings̴Heath","High Street Kings Heath",NA
2012,"Birmingham","High̴Street̴Solihull","High Street Solihull",NA
2012,"Birmingham","Highfield̴Road","Highfield Road",NA
2012,"Birmingham","Highfield̴Road̴Spark̴Brook.","Highfield Road Spark Brook.",NA
2012,"Birmingham","Home̴Address","Home Address",NA
2012,"Birmingham","Homer̴Rd̴near̴Holiday̴Inn","Homer Rd near Holiday Inn",NA
2012,"Birmingham","Horrell̴Road̴Sheldon","Horrell Road Sheldon",NA
2012,"Birmingham","Ivy̴House̴Road̴West̴Heath","Ivy House Road West Heath",NA
2012,"Birmingham","Jakeman̴Road","Jakeman Road",NA
2012,"Birmingham","juniper̴close","juniper close",NA
2012,"Birmingham","Kemberton̴Road","Kemberton Road",NA
2012,"Birmingham","kings̴heath̴high̴st","kings heath high st",NA
2012,"Birmingham","Kings̴Norton̴Green","Kings Norton Green",NA
2012,"Birmingham","Lady̴pool̴road","Lady pool road",NA
2012,"Birmingham","Lady̴Pool̴Road","Lady Pool Road",NA
2012,"Birmingham","Ladypool̴Road","Ladypool Road",NA
2012,"Birmingham","Lea̴Hall̴Road","Lea Hall Road",NA
2012,"Birmingham","lower̴Severn̴Street","lower Severn Street",NA
2012,"Birmingham","Mary̴Street","Mary Street",NA
2012,"Birmingham","Mary̴Street","Mary Street",NA
2012,"Birmingham","middle̴park̴road","middle park road",NA
2012,"Birmingham","Milestone̴house","Milestone house",NA
2012,"Birmingham","Milestone̴house","Milestone house",NA
2012,"Birmingham","Milestone̴house","Milestone house",NA
2012,"Birmingham","Monyhull̴Road","Monyhull Road",NA
2012,"Birmingham","Moseley̴Road","Moseley Road",NA
2012,"Birmingham","New̴Street̴Railway̴Station","New Street Railway Station",NA
2012,"Birmingham","New̴Street̴Station","New Street Station",NA
2012,"Birmingham","Northliegh̴rd̴ward̴end","Northliegh rd ward end",NA
2012,"Birmingham","O/S̴Assembly̴Rooms,̴Poplar̴Way,̴Solihull","O/S Assembly Rooms, Poplar Way, Solihull",NA
2012,"Birmingham","O/S̴Assembly̴Rooms,̴Solihull̴Town̴Centre","O/S Assembly Rooms, Solihull Town Centre",NA
2012,"Birmingham","o/s̴Chargrill̴Chicken,̴Coventry̴Road","o/s Chargrill Chicken, Coventry Road",NA
2012,"Birmingham","Olton̴Boulevard̴East","Olton Boulevard East",NA
2012,"Birmingham","OUT̴SIDE̴FISH̴BAR̴HOBMOORE̴ROAD.","OUT SIDE FISH BAR HOBMOORE ROAD.",NA
2012,"Birmingham","outside̴Arden̴oak̴pub","outside Arden oak pub",NA
2012,"Birmingham","outside̴st̴colombia̴nursery̴,alcester̴road","outside st colombia nursery ,alcester road",NA
2012,"Birmingham","Outside̴the̴Bulls̴Head","Outside the Bulls Head",NA
2012,"Birmingham","Parker̴Street,̴Edgbaston","Parker Street, Edgbaston",NA
2012,"Birmingham","Parkland̴on̴The̴Heathway","Parkland on The Heathway",NA
2012,"Birmingham","Partridge̴Road","Partridge Road",NA
2012,"Birmingham","Pershore̴Road","Pershore Road",NA
2012,"Birmingham","Plymouth̴Road,̴Stirchley","Plymouth Road, Stirchley",NA
2012,"Birmingham","Poplar̴Road,̴Solihull","Poplar Road, Solihull",NA
2012,"Birmingham","rea̴road","rea road",NA
2012,"Birmingham","Regency̴Hotel","Regency Hotel",NA
2012,"Birmingham","RUNCURN̴ROAD,̴BALSALL̴HEATH","RUNCURN ROAD, BALSALL HEATH",NA
2012,"Birmingham","school̴road","school road",NA
2012,"Birmingham","Sheath̴Lane","Sheath Lane",NA
2012,"Birmingham","Sheldon̴Heath̴Park","Sheldon Heath Park",NA
2012,"Birmingham","Shirley̴Road,̴Acocks̴Green.","Shirley Road, Acocks Green.",NA
2012,"Birmingham","Solihull̴Town̴Centre","Solihull Town Centre",NA
2012,"Birmingham","St̴Marys̴Road","St Marys Road",NA
2012,"Birmingham","St̴Marys̴Row","St Marys Row",NA
2012,"Birmingham","St̴Mary's̴Row,̴Moseley","St Mary's Row, Moseley",NA
2012,"Birmingham","St̴Pauls̴road","St Pauls road",NA
2012,"Birmingham","St̴Pauls̴road","St Pauls road",NA
2012,"Birmingham","Station̴Road̴Stechford","Station Road Stechford",NA
2012,"Birmingham","Station̴Road̴Stechford","Station Road Stechford",NA
2012,"Birmingham","Station̴Road,̴Solihul","Station Road, Solihul",NA
2012,"Birmingham","Station̴Road,̴Solihul","Station Road, Solihul",NA
2012,"Birmingham","Station̴Road,̴Solihul","Station Road, Solihul",NA
2012,"Birmingham","Station̴Road,̴Solihul","Station Road, Solihul",NA
2012,"Birmingham","Station̴Road,̴Solihul","Station Road, Solihul",NA
2012,"Birmingham","Station̴Road,̴Solihul","Station Road, Solihul",NA
2012,"Birmingham","stechford̴police̴station","stechford police station",NA
2012,"Birmingham","Stechford̴Swimming̴Baths","Stechford Swimming Baths",NA
2012,"Birmingham","Stoney̴lane","Stoney lane",NA
2012,"Birmingham","Stratford̴Road","Stratford Road",NA
2012,"Birmingham","STRATFORD̴ROAD,̴SPARKBROOK","STRATFORD ROAD, SPARKBROOK",NA
2012,"Birmingham","Stratford̴Road,̴Sparkhill","Stratford Road, Sparkhill",NA
2012,"Birmingham","SUMMERFIELD̴ROAD,̴WEOLEY̴CASTLE","SUMMERFIELD ROAD, WEOLEY CASTLE",NA
2012,"Birmingham","Sunbeam̴way.","Sunbeam way.",NA
2012,"Birmingham","Swanshurst̴Park","Swanshurst Park",NA
2012,"Birmingham","The̴Parade̴Sutton̴Coldfield","The Parade Sutton Coldfield",NA
